Order ID,Customer Name,Customer Id,Age,Gender,Category,Sub Category,Region,State,City,Order Date,Time,Payment Method,Sales,Quantity,Discount,Profit,Rating
OD169,Krithika,20,52,Female,Oil & Masala,Spices,Central,Tamil Nadu,Viluppuram,2015-09-08,12:29:40,Ewallet,705,4,0.15,176.25,9.0
OD170,Sharon,34,66,Female,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Trichy,2015-09-08,08:07:08,Cash,1215,12,0.2,60.75,5.0
OD171,Akash,3,36,Male,Food Grains,Dals & Pulses,Central,Tamil Nadu,Krishnagiri,2015-09-08,17:17:08,Cash,552,31,0.25,237.36,4.0
OD172,Sabeela,32,56,Female,Beverages,Health Drinks,West,Tamil Nadu,Tirunelveli,2015-08-05,09:46:35,Ewallet,1412,15,0.11,564.8,2.0
OD173,Surya,41,40,Male,Food Grains,Dals & Pulses,West,Tamil Nadu,Tirunelveli,2015-08-05,12:49:12,Cash,791,42,0.32,150.29,10.0
OD174,Alan,4,22,Male,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Viluppuram,2015-08-05,17:12:29,Ewallet,2476,8,0.33,420.92,1.0
OD175,Aditi,2,23,Female,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Karur,2015-09-14,11:40:32,Cash,1747,8,0.27,471.69,7.0
OD176,Shah,33,26,Male,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Pudukottai,2015-09-14,14:17:26,Cash,1973,14,0.15,848.39,3.0
OD177,Mathew,23,37,Male,Oil & Masala,Spices,Central,Tamil Nadu,Krishnagiri,2018-04-21,17:50:50,Ewallet,2025,16,0.24,546.75,10.0
OD178,Rumaiza,31,19,Female,Snacks,Noodles,East,Tamil Nadu,Vellore,2016-11-21,13:24:16,Cash,1016,7,0.29,223.52,8.0
OD179,Arvind,9,46,Male,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Trichy,2016-11-21,13:41:34,Cash,689,11,0.3,55.12,1.0
OD180,Krithika,20,52,Female,Food Grains,Atta & Flour,East,Tamil Nadu,Karur,2016-12-15,19:39:41,Credit card,1322,9,0.16,343.72,9.0
OD181,Arvind,9,46,Male,Snacks,Cookies,Central,Tamil Nadu,Bodi,2015-12-05,14:13:28,Cash,1605,17,0.25,433.35,5.0
OD182,Ravi,28,28,Male,Beverages,Health Drinks,Central,Tamil Nadu,Namakkal,2015-12-05,16:18:01,Ewallet,1718,14,0.2,171.8,6.0
OD183,Jonas,18,37,Male,Oil & Masala,Edible Oil & Ghee,South,Tamil Nadu,Madurai,2015-11-19,10:41:22,Cash,2177,14,0.35,783.72,6.0
OD184,Surya,41,40,Male,Food Grains,Organic Staples,South,Tamil Nadu,Cumbum,2015-11-19,14:01:44,Credit card,578,19,0.19,236.98,5.0
OD185,Amrish,5,30,Male,Food Grains,Dals & Pulses,South,Tamil Nadu,Dindigul,2015-11-19,16:17:23,Ewallet,782,10,0.28,195.5,4.0
OD186,Shah,33,26,Male,Snacks,Noodles,East,Tamil Nadu,Chennai,2017-11-28,18:25:41,Ewallet,1388,16,0.35,97.16,8.0
OD187,Krithika,20,52,Female,Bakery,Cakes,West,Tamil Nadu,Cumbum,2015-08-26,14:35:51,Ewallet,2264,30,0.21,792.4,10.0
OD188,Anu,7,27,Female,Beverages,Soft Drinks,Central,Tamil Nadu,Pudukottai,2017-07-16,10:51:43,Ewallet,813,16,0.16,138.21,9.0
OD189,Yusuf,50,57,Male,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Madurai,2017-07-16,08:12:14,Cash,2015,6,0.24,564.2,4.0
OD190,Rumaiza,31,19,Female,Beverages,Soft Drinks,East,Tamil Nadu,Vellore,2016-10-12,10:45:24,Cash,1433,16,0.3,472.89,8.0
OD191,Amrish,5,30,Male,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Chennai,2016-10-12,18:58:37,Cash,2093,3,0.11,334.88,1.0
OD192,Muneer,24,33,Male,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Chennai,2016-10-12,19:29:04,Cash,2149,19,0.17,623.21,9.0
OD193,Anu,7,27,Female,Beverages,Health Drinks,East,Tamil Nadu,Dharmapuri,2016-10-12,16:34:36,Cash,1972,17,0.32,414.12,1.0
OD194,Suresh,40,45,Male,Oil & Masala,Masalas,East,Tamil Nadu,Dharmapuri,2016-10-12,11:40:33,Ewallet,2060,10,0.25,432.6,10.0
OD195,Peer,25,51,Female,"Eggs, Meat & Fish",Eggs,West,Tamil Nadu,Tirunelveli,2016-10-31,18:32:17,Cash,1175,3,0.12,340.75,7.0
OD196,Sundar,39,42,Male,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Theni,2015-03-21,10:04:54,Cash,1006,38,0.25,191.14,4.0
OD197,Sudeep,37,71,Male,Bakery,Breads & Buns,East,Tamil Nadu,Karur,2015-03-21,10:18:27,Cash,1409,8,0.16,380.43,2.0
OD198,Verma,43,49,Female,Food Grains,Organic Staples,East,Tamil Nadu,Pudukottai,2018-11-06,13:12:58,Cash,914,28,0.34,338.18,2.0
OD199,Surya,41,40,Male,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Tirunelveli,2018-07-06,13:37:36,Credit card,1352,27,0.3,527.28,10.0
OD200,Sudha,38,31,Female,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Trichy,2018-07-06,15:52:19,Ewallet,682,45,0.25,170.5,7.0
OD201,James,17,33,Male,Food Grains,Organic Staples,East,Tamil Nadu,Tirunelveli,2018-06-24,08:16:48,Cash,1738,8,0.22,243.32,2.0
OD202,Vidya,45,39,Female,Bakery,Cakes,West,Tamil Nadu,Salem,2015-08-03,18:20:04,Cash,2421,9,0.25,484.2,5.0
OD203,Jackson,16,69,Male,Food Grains,Organic Staples,West,Tamil Nadu,Ramanadhapuram,2015-08-03,11:11:37,Cash,2245,55,0.24,404.1,1.0
OD204,Akash,3,36,Male,Oil & Masala,Masalas,Central,Tamil Nadu,Vellore,2018-12-17,12:25:23,Ewallet,896,8,0.12,295.68,10.0
OD205,Ram,26,39,Male,Oil & Masala,Spices,South,Tamil Nadu,Virudhunagar,2018-06-03,12:08:16,Ewallet,1033,12,0.3,185.94,10.0
OD206,Vinne,47,48,Female,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Madurai,2018-12-09,08:18:47,Credit card,1998,68,0.29,139.86,10.0
OD207,Verma,43,49,Female,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Perambalur,2018-12-01,08:59:00,Ewallet,1469,2,0.15,646.36,9.0
OD208,Haseena,14,27,Female,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Ramanadhapuram,2018-12-01,13:14:47,Credit card,1899,10,0.25,360.81,10.0
OD209,Esther,10,62,Male,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Pudukottai,2018-12-01,13:46:58,Credit card,2194,45,0.2,153.58,1.0
OD210,Amrish,5,30,Male,Beverages,Soft Drinks,Central,Tamil Nadu,Vellore,2018-12-01,13:44:58,Ewallet,1942,22,0.29,504.92,10.0
OD211,Hafiz,12,48,Male,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Kanyakumari,2018-12-01,09:48:14,Cash,609,24,0.3,207.06,3.0
OD212,Verma,43,49,Female,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Trichy,2016-02-09,11:51:33,Cash,2353,16,0.26,423.54,6.0
OD213,Peer,25,51,Female,Beverages,Soft Drinks,East,Tamil Nadu,Salem,2016-01-02,16:42:23,Cash,1591,7,0.15,270.47,6.0
OD214,Arutra,8,34,Female,Food Grains,Rice,East,Tamil Nadu,Krishnagiri,2016-01-02,11:13:13,Cash,1353,14,0.11,527.67,2.0
OD215,Jonas,18,37,Male,Beverages,Health Drinks,East,Tamil Nadu,Namakkal,2016-01-02,09:33:36,Credit card,1020,40,0.21,81.6,5.0
OD216,Harish,13,53,Male,Snacks,Noodles,East,Tamil Nadu,Ramanadhapuram,2016-01-02,18:16:43,Cash,1362,21,0.31,177.06,9.0
OD217,Sundar,39,42,Male,Food Grains,Rice,East,Tamil Nadu,Krishnagiri,2016-01-02,18:41:28,Credit card,1733,11,0.31,433.25,10.0
OD218,Suresh,40,45,Male,Oil & Masala,Masalas,West,Tamil Nadu,Tirunelveli,2017-10-28,08:45:57,Credit card,1949,31,0.17,97.45,8.0
OD219,Sabeela,32,56,Female,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Virudhunagar,2017-10-28,11:10:20,Credit card,2368,20,0.34,876.16,6.0
OD220,Arvind,9,46,Male,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Pudukottai,2016-12-24,11:52:38,Ewallet,2110,30,0.25,485.3,2.0
OD221,Ramesh,27,39,Male,Food Grains,Dals & Pulses,East,Tamil Nadu,Madurai,2016-12-24,12:46:56,Cash,1940,2,0.2,795.4,3.0
OD222,Willams,48,24,Male,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Vellore,2016-12-24,19:05:46,Credit card,1557,2,0.2,638.37,6.0
OD223,Ramesh,27,39,Male,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Madurai,2016-12-24,10:08:50,Credit card,1443,12,0.19,274.17,1.0
OD224,Yadav,49,53,Male,Beverages,Soft Drinks,East,Tamil Nadu,Perambalur,2016-12-24,17:33:52,Credit card,2024,10,0.11,910.8,7.0
OD225,Krithika,20,52,Female,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Viluppuram,2016-12-24,09:13:35,Cash,2168,23,0.16,563.68,8.0
OD226,Verma,43,49,Female,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Tirunelveli,2016-08-09,15:02:01,Ewallet,621,16,0.24,173.88,10.0
OD227,Komal,19,54,Female,Food Grains,Organic Staples,Central,Tamil Nadu,Madurai,2016-08-09,17:08:11,Cash,1230,40,0.17,295.2,1.0
OD228,Harish,13,53,Male,Snacks,Cookies,Central,Tamil Nadu,Salem,2016-08-09,16:06:38,Cash,560,80,0.34,240.8,2.0
OD229,Sudha,38,31,Female,Oil & Masala,Edible Oil & Ghee,South,Tamil Nadu,Tenkasi,2016-02-28,14:26:06,Cash,1286,11,0.22,282.92,7.0
OD230,Ramesh,27,39,Male,Beverages,Health Drinks,South,Tamil Nadu,Tenkasi,2016-02-28,13:33:29,Cash,1242,25,0.34,149.04,1.0
OD231,Arvind,9,46,Male,Bakery,Breads & Buns,South,Tamil Nadu,Krishnagiri,2015-09-13,12:37:39,Cash,717,12,0.21,43.02,1.0
OD232,Komal,19,54,Female,Beverages,Soft Drinks,South,Tamil Nadu,Namakkal,2018-04-07,12:07:16,Cash,1480,13,0.22,444.0,6.0
OD233,Komal,19,54,Female,Food Grains,Dals & Pulses,South,Tamil Nadu,Salem,2018-04-07,11:40:37,Cash,826,12,0.18,247.8,10.0
OD234,Ramesh,27,39,Male,Snacks,Cookies,South,Tamil Nadu,Ooty,2018-04-07,19:39:52,Credit card,1846,12,0.22,276.9,10.0
OD235,Mathew,23,37,Male,Beverages,Soft Drinks,South,Tamil Nadu,Viluppuram,2018-04-07,16:31:31,Ewallet,2045,31,0.12,552.15,9.0
OD236,Vince,46,40,Male,Fruits & Veggies,Organic Fruits,South,Tamil Nadu,Nagercoil,2018-04-07,19:25:39,Cash,1983,4,0.17,773.37,9.0
OD237,Shah,33,26,Male,Bakery,Cakes,West,Tamil Nadu,Bodi,2018-11-12,12:44:29,Ewallet,650,13,0.16,247.0,6.0
OD238,Ravi,28,28,Male,Bakery,Breads & Buns,Central,Tamil Nadu,Ramanadhapuram,2017-06-04,18:50:50,Ewallet,2163,43,0.31,216.3,2.0
OD239,Adavan,1,31,Male,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Bodi,2017-06-04,18:02:19,Cash,1481,4,0.15,518.35,8.0
OD240,Arvind,9,46,Male,Snacks,Cookies,Central,Tamil Nadu,Trichy,2017-06-04,15:41:24,Cash,2492,15,0.14,124.6,10.0
OD241,Ramesh,27,39,Male,Bakery,Cakes,Central,Tamil Nadu,Nagercoil,2017-06-04,16:18:01,Ewallet,962,38,0.33,423.28,1.0
OD242,Malik,22,74,Male,Beverages,Health Drinks,Central,Tamil Nadu,Coimbatore,2017-06-04,09:06:02,Ewallet,1432,66,0.3,214.8,3.0
OD243,Muneer,24,33,Male,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Virudhunagar,2017-06-04,09:29:12,Cash,523,7,0.12,78.45,1.0
OD244,Amy,6,17,Female,Oil & Masala,Masalas,Central,Tamil Nadu,Chennai,2017-06-04,17:53:17,Cash,1540,17,0.11,646.8,5.0
OD245,Roshan,30,44,Male,Bakery,Biscuits,Central,Tamil Nadu,Coimbatore,2015-06-01,16:09:25,Ewallet,817,14,0.15,326.8,2.0
OD246,Vinne,47,48,Female,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Kanyakumari,2015-06-01,15:17:58,Cash,2462,27,0.31,369.3,5.0
OD247,Sudeep,37,71,Male,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Perambalur,2015-06-01,10:16:46,Cash,962,20,0.21,288.6,9.0
OD248,Ridhesh,29,12,Male,Beverages,Health Drinks,Central,Tamil Nadu,Cumbum,2015-06-01,17:00:20,Cash,538,12,0.19,59.18,3.0
OD249,Ravi,28,28,Male,Snacks,Cookies,Central,Tamil Nadu,Ooty,2015-06-01,10:47:46,Cash,1556,15,0.17,482.36,5.0
OD250,James,17,33,Male,Beverages,Health Drinks,West,Tamil Nadu,Vellore,2017-12-10,16:54:04,Ewallet,2133,5,0.26,959.85,6.0
OD251,Mathew,23,37,Male,Beverages,Health Drinks,West,Tamil Nadu,Tirunelveli,2017-09-11,08:06:46,Credit card,1474,9,0.14,235.84,10.0
OD252,Amrish,5,30,Male,Beverages,Health Drinks,West,Tamil Nadu,Dindigul,2017-09-11,12:25:17,Ewallet,531,43,0.14,127.44,3.0
OD253,Ramesh,27,39,Male,Food Grains,Rice,East,Tamil Nadu,Pudukottai,2017-12-10,13:49:38,Credit card,1769,13,0.19,636.84,8.0
OD254,Surya,41,40,Male,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Pudukottai,2017-12-10,08:16:19,Cash,1257,8,0.34,62.85,5.0
OD255,Veronica,44,26,Female,Food Grains,Rice,Central,Tamil Nadu,Ramanadhapuram,2016-11-28,13:49:03,Ewallet,1899,19,0.27,170.91,2.0
OD256,Harish,13,53,Male,Fruits & Veggies,Fresh Fruits,Central,Tamil Nadu,Tirunelveli,2016-11-28,18:38:55,Credit card,1929,13,0.3,617.28,3.0
OD257,Ravi,28,28,Male,Beverages,Soft Drinks,Central,Tamil Nadu,Ooty,2016-11-28,12:24:14,Credit card,2417,22,0.1,990.97,10.0
OD258,Sundar,39,42,Male,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Chennai,2016-11-28,19:14:34,Cash,1443,4,0.25,476.19,5.0
OD259,Esther,10,62,Male,Beverages,Soft Drinks,East,Tamil Nadu,Dharmapuri,2018-12-01,12:12:17,Credit card,660,12,0.29,290.4,6.0
OD260,Shree,36,34,Female,Bakery,Breads & Buns,East,Tamil Nadu,Salem,2018-12-01,14:47:58,Credit card,2114,8,0.32,359.38,2.0
OD261,Sabeela,32,56,Female,Oil & Masala,Masalas,East,Tamil Nadu,Tenkasi,2018-12-01,14:16:59,Ewallet,1278,3,0.14,63.9,10.0
OD262,Ravi,28,28,Male,Food Grains,Organic Staples,Central,Tamil Nadu,Krishnagiri,2018-06-08,13:14:52,Credit card,867,25,0.18,216.75,2.0
OD263,Roshan,30,44,Male,Food Grains,Organic Staples,Central,Tamil Nadu,Kanyakumari,2015-09-19,14:51:35,Cash,943,26,0.33,150.88,5.0
OD264,Vince,46,40,Male,Beverages,Soft Drinks,Central,Tamil Nadu,Theni,2015-09-19,17:15:47,Cash,1836,20,0.17,275.4,6.0
OD265,Jonas,18,37,Male,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Cumbum,2017-06-06,15:16:04,Ewallet,1200,25,0.19,420.0,6.0
OD266,Harish,13,53,Male,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Tirunelveli,2016-11-10,15:41:27,Ewallet,1167,20,0.18,256.74,2.0
OD267,Shah,33,26,Male,"Eggs, Meat & Fish",Chicken,South,Tamil Nadu,Perambalur,2018-06-16,18:26:32,Credit card,696,7,0.34,139.2,3.0
OD268,Arvind,9,46,Male,Oil & Masala,Masalas,East,Tamil Nadu,Virudhunagar,2017-01-22,15:44:22,Credit card,2500,2,0.33,425.0,1.0
OD269,Adavan,1,31,Male,Bakery,Cakes,East,Tamil Nadu,Dharmapuri,2018-12-09,13:21:07,Credit card,1507,4,0.16,180.84,2.0
OD270,Suresh,40,45,Male,Beverages,Soft Drinks,East,Tamil Nadu,Namakkal,2018-12-09,16:53:37,Cash,1612,23,0.11,612.56,5.0
OD271,Esther,10,62,Male,Snacks,Noodles,West,Tamil Nadu,Theni,2018-12-28,15:31:39,Credit card,764,9,0.11,160.44,1.0
OD272,Krithika,20,52,Female,Snacks,Noodles,West,Tamil Nadu,Tenkasi,2016-07-30,08:02:30,Cash,884,14,0.31,282.88,1.0
OD273,Muneer,24,33,Male,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Viluppuram,2016-07-30,10:29:12,Ewallet,2443,32,0.23,781.76,10.0
OD274,Hafiz,12,48,Male,Bakery,Cakes,West,Tamil Nadu,Vellore,2016-07-30,08:26:32,Ewallet,1147,9,0.27,137.64,8.0
OD275,Krithika,20,52,Female,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Coimbatore,2018-09-16,17:42:59,Cash,1899,32,0.21,493.74,10.0
OD276,Amrish,5,30,Male,Bakery,Cakes,West,Tamil Nadu,Pudukottai,2018-09-16,09:16:46,Ewallet,744,4,0.11,66.96,1.0
OD277,Shah,33,26,Male,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Ramanadhapuram,2018-10-13,08:45:14,Ewallet,812,5,0.17,284.2,5.0
OD278,Ram,26,39,Male,Oil & Masala,Masalas,East,Tamil Nadu,Virudhunagar,2018-10-13,18:39:56,Credit card,862,29,0.2,137.92,1.0
OD279,Arutra,8,34,Female,Snacks,Chocolates,East,Tamil Nadu,Virudhunagar,2018-10-13,11:55:52,Ewallet,1061,12,0.13,286.47,3.0
OD280,Sabeela,32,56,Female,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Pudukottai,2018-10-13,15:13:19,Cash,2365,3,0.31,520.3,1.0
OD281,Vidya,45,39,Female,Snacks,Chocolates,Central,Tamil Nadu,Karur,2016-09-26,12:09:57,Cash,1421,13,0.14,454.72,3.0
OD282,Roshan,30,44,Male,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Perambalur,2016-09-26,11:34:47,Ewallet,1357,9,0.24,203.55,3.0
OD283,Sheeba,35,78,Female,Beverages,Soft Drinks,West,Tamil Nadu,Chennai,2016-11-02,13:24:53,Ewallet,1007,16,0.24,433.01,7.0
OD284,Amrish,5,30,Male,Bakery,Biscuits,West,Tamil Nadu,Kanyakumari,2016-09-26,12:31:22,Cash,1544,8,0.26,138.96,10.0
OD285,Kumar,21,22,Male,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Salem,2016-09-26,10:45:49,Ewallet,1537,22,0.18,599.43,10.0
OD286,Ridhesh,29,12,Male,Bakery,Breads & Buns,West,Tamil Nadu,Ooty,2016-09-26,13:13:32,Ewallet,1530,34,0.18,168.3,1.0
OD287,Hafiz,12,48,Male,Oil & Masala,Spices,South,Tamil Nadu,Tirunelveli,2017-12-18,09:46:48,Ewallet,2460,18,0.15,738.0,9.0
OD288,Sudha,38,31,Female,Snacks,Noodles,South,Tamil Nadu,Cumbum,2017-12-18,12:20:32,Cash,976,27,0.35,429.44,9.0
OD289,Suresh,40,45,Male,Fruits & Veggies,Organic Fruits,South,Tamil Nadu,Coimbatore,2017-12-18,09:43:37,Cash,1106,12,0.19,298.62,8.0
OD290,Jonas,18,37,Male,Bakery,Biscuits,East,Tamil Nadu,Tirunelveli,2017-11-20,19:17:02,Cash,1165,13,0.17,244.65,8.0
OD291,Jonas,18,37,Male,Food Grains,Rice,East,Tamil Nadu,Chennai,2017-11-20,10:58:06,Credit card,1244,22,0.14,497.6,1.0
OD292,Amrish,5,30,Male,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Madurai,2017-11-20,15:17:31,Ewallet,1992,1,0.34,418.32,8.0
OD293,Sheeba,35,78,Female,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Ooty,2017-11-20,10:28:38,Cash,1396,9,0.16,237.32,1.0
OD294,Ram,26,39,Male,Snacks,Chocolates,West,Tamil Nadu,Ramanadhapuram,2015-12-26,12:21:46,Cash,849,12,0.19,263.19,10.0
OD295,Sheeba,35,78,Female,Oil & Masala,Masalas,West,Tamil Nadu,Dharmapuri,2015-12-26,11:48:42,Cash,2488,17,0.14,547.36,6.0
OD296,Muneer,24,33,Male,Food Grains,Rice,West,Tamil Nadu,Dharmapuri,2015-12-26,17:32:57,Ewallet,840,23,0.25,184.8,9.0
OD297,Aditi,2,23,Female,Oil & Masala,Edible Oil & Ghee,West,Tamil Nadu,Krishnagiri,2015-12-26,09:23:34,Credit card,1820,24,0.21,527.8,9.0
OD298,Roshan,30,44,Male,Oil & Masala,Masalas,West,Tamil Nadu,Bodi,2015-12-26,18:44:31,Cash,1969,39,0.15,630.08,6.0
OD299,Sundar,39,42,Male,Food Grains,Organic Staples,East,Tamil Nadu,Virudhunagar,2017-10-28,12:38:59,Credit card,2261,46,0.23,994.84,2.0
OD300,Sudha,38,31,Female,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Namakkal,2017-10-28,10:50:15,Cash,1793,11,0.21,304.81,5.0
OD301,Haseena,14,27,Female,Bakery,Breads & Buns,East,Tamil Nadu,Ooty,2017-10-28,13:34:23,Ewallet,644,25,0.33,96.6,3.0
OD302,Willams,48,24,Male,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Viluppuram,2017-10-28,18:29:38,Cash,1359,8,0.17,421.29,2.0
OD303,Veronica,44,26,Female,Bakery,Breads & Buns,East,Tamil Nadu,Dharmapuri,2017-10-28,09:09:26,Credit card,1554,9,0.23,683.76,2.0
OD304,Muneer,24,33,Male,Snacks,Cookies,Central,Tamil Nadu,Tenkasi,2018-11-19,08:28:04,Ewallet,2090,8,0.25,292.6,2.0
OD305,Anu,7,27,Female,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Kanyakumari,2016-05-04,12:12:18,Cash,931,4,0.14,297.92,7.0
OD306,Veronica,44,26,Female,Bakery,Breads & Buns,Central,Tamil Nadu,Salem,2015-12-30,13:53:46,Cash,1157,5,0.2,404.95,1.0
OD307,Verma,43,49,Female,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Ooty,2015-06-01,10:11:39,Credit card,2396,7,0.35,383.36,8.0
OD308,Sundar,39,42,Male,Oil & Masala,Spices,East,Tamil Nadu,Pudukottai,2015-06-01,11:35:09,Credit card,1677,10,0.18,586.95,1.0
OD309,Esther,10,62,Male,Snacks,Cookies,South,Tamil Nadu,Tenkasi,2018-04-15,12:02:42,Credit card,590,42,0.27,200.6,2.0
OD310,Vinne,47,48,Female,Snacks,Noodles,West,Tamil Nadu,Namakkal,2017-09-12,08:27:30,Ewallet,1401,41,0.26,196.14,8.0
OD311,Peer,25,51,Female,Oil & Masala,Edible Oil & Ghee,West,Tamil Nadu,Viluppuram,2017-09-12,17:30:56,Cash,678,7,0.29,189.84,1.0
OD312,Harish,13,53,Male,Snacks,Chocolates,West,Tamil Nadu,Vellore,2017-09-12,11:07:33,Cash,2417,20,0.28,797.61,4.0
OD313,Willams,48,24,Male,Beverages,Soft Drinks,West,Tamil Nadu,Theni,2017-09-12,19:43:47,Ewallet,2211,53,0.18,641.19,10.0
OD314,Vidya,45,39,Female,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Perambalur,2015-09-27,11:39:05,Ewallet,2392,10,0.15,406.64,10.0
OD315,Arutra,8,34,Female,"Eggs, Meat & Fish",Mutton,South,Tamil Nadu,Krishnagiri,2015-08-09,08:54:04,Ewallet,1835,8,0.29,660.6,10.0
OD316,Malik,22,74,Male,Snacks,Noodles,South,Tamil Nadu,Chennai,2015-08-09,09:38:13,Ewallet,2281,12,0.22,775.54,1.0
OD317,Peer,25,51,Female,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Cumbum,2015-12-28,13:41:35,Cash,1583,17,0.21,174.13,10.0
OD318,Arvind,9,46,Male,Bakery,Cakes,East,Tamil Nadu,Vellore,2015-11-04,11:28:02,Ewallet,1123,31,0.23,89.84,8.0
OD319,Sudeep,37,71,Male,Snacks,Cookies,East,Tamil Nadu,Viluppuram,2015-11-04,11:12:00,Cash,1079,36,0.24,410.02,6.0
OD320,Arvind,9,46,Male,Food Grains,Organic Staples,East,Tamil Nadu,Krishnagiri,2015-11-04,16:54:03,Cash,1027,7,0.16,328.64,7.0
OD321,Alan,4,22,Male,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Dharmapuri,2015-11-04,08:45:38,Ewallet,1771,1,0.28,602.14,10.0
OD322,Sheeba,35,78,Female,Oil & Masala,Spices,East,Tamil Nadu,Karur,2015-11-04,09:31:09,Cash,1171,22,0.16,363.01,10.0
OD323,Arvind,9,46,Male,Bakery,Cakes,West,Tamil Nadu,Pudukottai,2015-09-19,17:39:57,Ewallet,672,20,0.16,141.12,8.0
OD324,Anu,7,27,Female,Beverages,Health Drinks,West,Tamil Nadu,Dindigul,2017-04-23,11:55:52,Cash,848,56,0.21,228.96,2.0
OD325,Amrish,5,30,Male,Fruits & Veggies,Fresh Vegetables,West,Tamil Nadu,Pudukottai,2017-04-23,12:37:37,Cash,2078,5,0.21,914.32,3.0
OD326,Ravi,28,28,Male,Food Grains,Rice,South,Tamil Nadu,Krishnagiri,2018-11-03,13:49:23,Credit card,1400,13,0.17,406.0,10.0
OD327,Verma,43,49,Female,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Cumbum,2017-08-30,14:56:29,Cash,945,25,0.22,226.8,5.0
OD328,Arutra,8,34,Female,Beverages,Health Drinks,East,Tamil Nadu,Vellore,2017-08-30,15:40:41,Credit card,590,14,0.22,82.6,3.0
OD329,Malik,22,74,Male,Beverages,Health Drinks,East,Tamil Nadu,Dharmapuri,2017-08-30,09:17:24,Cash,1583,15,0.3,316.6,1.0
OD330,Vidya,45,39,Female,Beverages,Health Drinks,East,Tamil Nadu,Pudukottai,2017-08-30,16:08:59,Cash,1534,22,0.15,245.44,3.0
OD331,Krithika,20,52,Female,Snacks,Noodles,East,Tamil Nadu,Karur,2017-08-30,12:39:31,Cash,2133,30,0.12,490.59,3.0
OD332,Shree,36,34,Female,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Trichy,2017-04-25,16:36:31,Cash,2021,15,0.19,747.77,1.0
OD333,Shree,36,34,Female,Beverages,Health Drinks,East,Tamil Nadu,Salem,2017-04-25,17:00:50,Cash,1825,14,0.17,164.25,4.0
OD334,Akash,3,36,Male,Bakery,Breads & Buns,East,Tamil Nadu,Nagercoil,2017-04-25,14:29:03,Credit card,2029,23,0.35,608.7,4.0
OD335,Verma,43,49,Female,Oil & Masala,Spices,West,Tamil Nadu,Perambalur,2016-09-01,11:23:20,Ewallet,1228,29,0.25,442.08,9.0
OD336,Yadav,49,53,Male,Food Grains,Rice,West,Tamil Nadu,Perambalur,2016-09-01,18:16:21,Cash,1501,31,0.24,210.14,10.0
